reason_code,network,has_3ds_auth,has_delivery_proof,has_avs_cvv_match,has_ip_device_fingerprint,has_prior_comms,has_signed_receipt,has_usage_logs,days_remaining,days_since_transaction,repeat_dispute_count,transaction_amount_inr,merchant_category,evidence_completeness_score,outcome
disc_DP,disc,1,1,1,0,0,0,0,31,93,2,1640.17,retail,2,0
rupay_1065,rupay,1,1,0,1,0,0,1,20,116,2,1419.46,fintech,2,0
mc_4834,mc,1,1,1,0,0,0,0,26,111,3,5149.93,fintech,2,0
mc_4863,mc,0,1,1,1,1,1,1,29,110,2,1597.47,saas,2,0
visa_10.5,visa,1,1,1,0,1,0,0,23,52,0,15437.6,healthcare,1,0
amex_C31,amex,0,0,0,1,0,0,1,8,72,4,9615.95,travel,2,0
rupay_1065,rupay,1,1,1,0,0,0,1,40,23,4,3744.21,travel,2,0
visa_10.5,visa,0,1,1,1,0,0,0,2,63,0,8208.91,travel,2,1
mc_4841,mc,0,1,1,0,1,0,0,43,36,5,182.7,healthcare,1,0
rupay_1085,rupay,0,0,0,1,0,0,0,1,42,0,14493.74,retail,0,0
amex_A08,amex,1,1,0,1,0,0,0,24,119,5,4835.05,saas,2,0
mc_4870,mc,1,1,1,0,1,0,1,5,67,2,557.69,travel,2,1
visa_13.4,visa,1,0,1,1,1,1,1,23,48,1,2635.6,fintech,2,1
visa_12.5,visa,1,1,1,0,0,1,0,38,15,4,1279.55,saas,2,0
rupay_ru02,rupay,1,0,1,1,0,0,0,27,18,0,16609.77,retail,0,0
mc_4863,mc,0,1,1,0,0,0,1,45,53,0,1110.94,ecommerce,0,1
disc_nan,disc,1,1,1,0,0,0,0,12,39,0,6814.16,healthcare,2,0
visa_11.3,visa,0,0,0,1,1,0,0,31,52,0,6031.75,fintech,2,0
visa_13.1,visa,0,0,1,0,1,1,0,35,109,2,1478.69,fintech,1,0
visa_13.1,visa,1,1,0,1,1,0,0,8,61,1,11579.97,retail,1,0
rupay_1062,rupay,1,1,1,0,0,0,1,5,90,0,1506.44,ecommerce,1,0
rupay_1065,rupay,0,0,0,1,0,0,1,43,111,1,739.3,ecommerce,2,1
mc_4870,mc,1,1,0,0,1,0,0,1,99,0,4364.2,ecommerce,2,1
rupay_1065,rupay,0,1,1,1,0,1,0,45,90,0,17017.58,healthcare,2,0
mc_4853,mc,1,1,0,0,0,1,1,39,106,0,2791.61,fintech,1,0
visa_13.6,visa,1,1,0,1,0,1,1,30,6,4,2265.49,travel,0,0
visa_11.3,visa,0,1,1,1,0,0,1,6,112,3,6657.04,healthcare,2,1
rupay_1062,rupay,0,0,1,1,0,1,1,35,22,0,3953.4,healthcare,0,0
rupay_1065,rupay,1,0,0,1,0,0,0,9,23,0,17551.39,travel,2,1
mc_4870,mc,1,0,0,1,1,0,1,42,110,0,945.07,retail,2,1
visa_10.1,visa,0,0,1,1,0,1,1,17,64,0,2702.73,saas,2,1
visa_13.7,visa,0,1,1,1,1,1,1,44,107,0,428.73,saas,2,1
mc_4863,mc,1,0,1,1,1,0,1,40,12,0,1526.67,ecommerce,0,1
visa_10.2,visa,1,1,1,1,0,0,1,37,30,0,3327.72,fintech,2,1
rupay_1062,rupay,0,0,0,1,1,0,0,21,64,0,19435.23,ecommerce,1,1
mc_4837,mc,0,1,1,1,0,1,0,19,87,2,2364.42,travel,2,1
disc_AA,disc,1,1,1,1,0,0,1,15,57,0,6409.9,saas,2,1
visa_11.1,visa,1,0,1,1,0,1,0,9,106,0,1097.98,retail,2,1
visa_13.2,visa,1,0,1,0,1,1,0,10,2,1,8857.72,saas,1,1
mc_4812,mc,1,1,1,1,0,0,1,12,95,0,5521.85,fintech,2,1
visa_13.5,visa,0,0,0,0,0,0,0,43,75,2,3236.4,fintech,2,0
rupay_ru02,rupay,1,0,1,1,0,0,1,10,60,4,3230.36,saas,0,0
rupay_1062,rupay,0,1,1,1,0,1,0,16,34,0,7314.01,fintech,1,1
mc_4837,mc,1,1,1,0,1,0,1,36,24,0,8128.13,fintech,1,1
rupay_1085,rupay,1,0,1,1,0,0,0,37,18,0,12983.76,saas,0,1
amex_F30,amex,1,0,0,0,1,1,1,32,33,2,7725.42,retail,2,1
mc_4863,mc,1,0,1,0,0,0,0,14,70,1,18740.1,healthcare,0,1
rupay_1062,rupay,1,1,0,0,0,0,0,27,116,1,2820.25,saas,1,0
visa_12.1,visa,0,1,1,1,0,0,1,13,84,1,5879.97,ecommerce,2,1
visa_13.8,visa,1,1,1,1,0,0,0,23,96,0,35052.04,travel,0,0
mc_4841,mc,1,0,0,1,1,0,0,17,66,1,9270.45,ecommerce,1,0
visa_11.3,visa,1,0,1,1,1,1,1,4,115,0,10582.05,travel,2,1
rupay_ru01,rupay,1,1,1,1,1,1,0,8,42,0,2753.21,retail,2,1
visa_13.7,visa,1,0,1,0,1,0,0,11,26,0,21670.31,saas,2,1
mc_4808,mc,1,1,1,0,0,1,0,7,11,3,45491.44,saas,2,0
rupay_1085,rupay,0,1,0,1,1,1,1,4,75,4,9118.69,travel,2,0
visa_13.1,visa,1,0,0,1,1,0,1,29,83,0,1552.68,healthcare,1,1
visa_10.3,visa,1,1,1,0,1,0,1,38,106,1,7765.83,travel,0,0
mc_4837,mc,1,1,1,0,0,0,0,7,112,1,4206.12,retail,1,1
visa_13.1,visa,1,1,1,0,0,0,0,30,50,3,6982.72,ecommerce,1,0
visa_12.5,visa,0,1,1,1,1,0,0,16,99,0,4635.94,healthcare,0,0
mc_4834,mc,1,0,0,1,1,0,0,44,12,2,12340.19,saas,2,0
visa_12.6.1,visa,0,1,0,0,0,1,0,22,19,0,7052.3,retail,2,1
amex_F10,amex,0,1,0,0,0,1,0,29,33,1,3565.27,saas,2,1
rupay_1065,rupay,1,1,1,1,0,1,1,44,59,0,4755.0,travel,2,1
visa_12.5,visa,1,1,1,1,1,0,0,21,55,0,16196.8,ecommerce,0,0
visa_10.1,visa,1,1,1,1,1,1,1,32,59,0,8885.43,saas,2,1
visa_13.5,visa,1,1,1,1,0,0,0,13,93,0,3960.29,healthcare,2,1
rupay_1065,rupay,1,1,1,1,1,0,1,14,77,0,20063.83,retail,2,1
rupay_1065,rupay,0,0,1,1,0,0,0,25,50,0,1186.05,ecommerce,2,1
visa_10.2,visa,1,1,1,0,1,1,0,13,43,1,738.91,fintech,2,1
visa_13.6,visa,0,0,1,1,0,0,0,34,112,4,7417.53,retail,0,0
rupay_1062,rupay,1,1,1,1,0,1,1,45,114,0,12272.61,ecommerce,1,0
mc_4870,mc,1,0,0,1,1,1,1,24,105,1,10866.84,ecommerce,2,1
rupay_1085,rupay,1,1,0,1,1,0,0,37,26,3,8550.75,travel,2,0
mc_4834,mc,0,0,1,1,1,1,1,8,108,1,6885.12,healthcare,2,1
mc_4870,mc,1,1,1,1,1,1,0,13,107,0,2335.62,healthcare,2,1
rupay_1065,rupay,1,1,1,1,1,0,0,20,91,0,9598.32,ecommerce,2,1
mc_4837,mc,0,0,1,1,0,0,0,17,28,0,2819.49,travel,1,0
visa_10.2,visa,1,1,0,1,1,1,0,35,97,0,7961.19,ecommerce,2,1
mc_4871,mc,1,1,0,1,0,1,0,25,16,1,13392.64,saas,2,1
mc_4808,mc,0,0,1,1,0,0,0,34,89,1,7193.69,healthcare,2,0
mc_4871,mc,1,1,1,1,0,0,0,9,95,0,8484.39,fintech,2,1
rupay_ru02,rupay,0,0,1,1,1,0,0,18,111,1,21575.5,fintech,0,0
disc_nan,disc,0,1,0,1,0,1,0,35,101,0,15778.31,retail,2,1
mc_4841,mc,0,1,0,0,0,0,0,40,64,1,21911.0,ecommerce,0,0
visa_13.3,visa,0,0,1,0,0,0,1,13,103,1,10460.27,fintech,0,0
mc_4834,mc,1,1,1,0,0,0,0,16,88,2,12780.23,travel,2,1
visa_12.6.1,visa,0,1,1,0,0,1,1,40,51,0,3149.41,retail,2,0
rupay_1062,rupay,0,1,0,0,1,0,1,23,6,1,3323.15,ecommerce,2,1
mc_4834,mc,1,1,1,1,1,1,0,26,48,0,8785.1,ecommerce,2,0
rupay_1065,rupay,0,0,1,0,0,1,1,4,35,3,1579.64,ecommerce,2,0
visa_13.9,visa,0,1,0,1,0,1,0,36,37,0,7517.05,ecommerce,2,1
mc_4808,mc,0,0,0,1,1,0,1,31,95,3,10438.69,saas,2,0
visa_13.8,visa,1,0,1,0,1,0,0,3,62,4,2933.68,saas,2,1
rupay_1085,rupay,1,1,1,1,1,0,0,29,98,0,5068.0,saas,2,1
visa_13.5,visa,1,1,1,1,0,0,1,30,93,0,4330.68,travel,2,0
rupay_1085,rupay,0,0,1,1,0,0,1,39,98,1,3086.75,ecommerce,0,0
rupay_ru02,rupay,1,1,1,1,0,1,0,43,100,0,2743.53,saas,2,1
rupay_ru02,rupay,0,0,0,0,0,1,0,18,27,0,7868.73,ecommerce,1,0
rupay_ru01,rupay,1,1,0,1,0,0,0,13,56,2,3439.22,saas,1,1
mc_4834,mc,0,1,0,0,0,1,0,3,71,0,34778.67,retail,2,1
rupay_ru02,rupay,1,1,0,0,0,1,0,12,42,0,13768.29,travel,2,1
visa_11.1,visa,0,1,1,1,0,0,0,35,62,0,16793.66,retail,2,1
amex_C31,amex,1,1,1,0,0,0,0,14,87,0,12328.82,fintech,2,1
visa_12.6.1,visa,1,1,1,0,0,1,0,37,65,4,2369.11,retail,2,0
amex_A02,amex,1,0,1,1,1,1,1,23,7,0,2774.66,retail,2,1
visa_13.9,visa,1,1,1,1,1,0,0,37,12,2,10860.27,ecommerce,2,0
rupay_1085,rupay,1,1,1,1,0,0,0,7,79,4,3574.96,travel,0,0
visa_10.4,visa,1,1,0,1,1,0,1,16,78,0,11787.11,ecommerce,1,0
rupay_1065,rupay,1,1,1,0,1,0,1,41,1,1,9003.46,fintech,2,1
amex_A08,amex,1,0,1,1,0,0,1,42,51,1,7449.26,healthcare,2,0
rupay_ru01,rupay,1,0,1,1,1,0,0,7,13,0,9312.82,ecommerce,1,1
visa_13.1,visa,0,1,1,0,0,0,0,40,110,0,852.37,ecommerce,1,1
amex_M10,amex,1,1,1,1,1,0,1,40,58,1,6429.21,healthcare,2,1
amex_R13,amex,1,1,1,1,1,0,0,29,95,0,5677.37,travel,2,1
mc_4812,mc,1,1,1,1,0,1,0,26,89,1,2527.79,retail,2,1
rupay_1085,rupay,0,1,0,1,0,0,0,3,107,2,14415.09,retail,0,0
disc_RG,disc,0,0,1,1,0,1,0,25,10,0,4021.21,healthcare,0,0
mc_4871,mc,1,0,1,0,0,0,0,33,26,0,3930.51,healthcare,2,1
visa_11.1,visa,1,1,1,0,0,1,0,14,88,1,8890.46,fintech,2,1
mc_4863,mc,1,1,1,1,0,0,0,2,84,3,22437.71,travel,0,0
mc_4863,mc,0,0,1,1,1,0,0,36,22,0,14866.69,fintech,0,0
rupay_1062,rupay,1,1,1,1,0,1,0,7,59,1,2662.97,fintech,1,1
rupay_1062,rupay,0,0,1,1,0,0,1,11,38,3,8895.16,travel,0,0
mc_4850,mc,0,0,0,1,0,0,1,17,67,0,6182.35,fintech,2,1
mc_4853,mc,1,1,1,0,1,1,1,17,74,1,1805.78,ecommerce,2,1
rupay_1062,rupay,1,0,1,1,0,0,0,20,112,0,810.35,saas,0,0
mc_4812,mc,0,1,1,1,0,1,1,7,9,0,10788.84,retail,2,1
visa_10.2,visa,1,1,0,1,1,1,0,10,120,5,5938.66,fintech,2,1
rupay_1065,rupay,1,1,1,1,0,1,0,27,74,0,11813.95,healthcare,2,1
visa_13.7,visa,1,1,1,1,1,0,0,40,33,2,2534.92,retail,2,1
mc_4853,mc,1,1,1,1,0,0,0,44,53,0,11739.87,retail,1,1
disc_RM,disc,0,0,1,0,0,0,0,19,58,2,2749.38,healthcare,2,1
visa_10.2,visa,0,1,1,0,1,0,0,29,3,3,6653.64,travel,2,0
mc_4808,mc,1,1,0,1,1,0,1,26,90,1,1178.45,ecommerce,2,1
mc_4812,mc,0,1,0,0,1,0,0,15,106,0,8963.35,saas,2,0
mc_4871,mc,1,0,1,1,0,0,1,23,93,0,2428.49,retail,2,1
mc_4850,mc,0,1,0,1,1,1,1,42,25,0,3951.86,retail,2,1
visa_13.6,visa,1,1,1,0,1,0,1,34,77,0,5457.28,ecommerce,2,1
rupay_1062,rupay,1,1,1,1,1,1,1,43,15,1,627.36,travel,2,1
mc_4855,mc,1,1,0,0,1,1,0,36,101,0,16393.12,saas,1,0
visa_11.3,visa,0,1,1,0,0,0,0,15,28,0,581.89,ecommerce,2,1
visa_10.4,visa,1,1,1,1,0,0,1,39,90,1,8842.77,ecommerce,1,1
mc_4834,mc,0,1,1,1,1,0,0,31,111,5,4467.98,fintech,2,0
mc_4808,mc,0,0,1,0,1,0,0,44,30,5,9656.57,saas,2,0
visa_12.5,visa,0,1,1,1,0,1,0,23,118,1,549.26,retail,2,1
disc_UD,disc,1,1,1,0,0,0,0,36,84,2,5203.61,saas,2,1
visa_13.9,visa,1,1,0,1,1,0,0,5,10,0,3569.49,ecommerce,2,1
rupay_1062,rupay,1,1,0,0,1,0,0,31,52,1,4573.85,fintech,2,1
visa_12.1,visa,0,1,0,0,0,0,0,10,95,3,18049.51,retail,2,0
visa_13.6,visa,1,0,0,1,0,0,1,21,18,0,24416.46,saas,0,0
rupay_ru01,rupay,0,0,0,1,0,1,0,45,55,0,1080.62,travel,1,1
amex_F14,amex,1,0,1,1,0,1,1,19,83,1,6855.14,healthcare,2,1
rupay_1065,rupay,0,0,1,1,1,1,0,18,117,4,2260.99,retail,2,0
amex_C08,amex,1,1,1,1,1,0,0,24,14,0,859.41,saas,1,1
rupay_1085,rupay,1,0,0,1,1,0,0,28,24,0,5870.18,ecommerce,2,1
rupay_1062,rupay,1,0,1,0,0,0,0,39,86,0,27382.35,saas,0,0
mc_4841,mc,0,1,1,0,1,1,0,18,38,0,7063.19,travel,1,1
rupay_ru01,rupay,1,0,1,1,1,1,0,28,76,0,1619.84,fintech,1,1
visa_13.2,visa,1,1,1,0,0,1,0,42,5,1,154.56,saas,0,0
rupay_ru02,rupay,1,0,1,0,1,0,0,39,119,0,5519.64,retail,0,0
disc_AP,disc,1,1,1,0,0,0,1,22,74,0,671.35,ecommerce,1,1
mc_4837,mc,1,1,0,1,1,0,1,32,74,0,5792.7,fintech,1,1
visa_10.1,visa,0,0,1,1,0,1,0,44,89,2,15733.64,travel,2,1
rupay_1085,rupay,1,0,1,1,1,0,0,28,43,3,4798.54,fintech,2,0
visa_11.1,visa,0,0,0,0,1,0,0,45,12,0,4999.37,travel,2,1
mc_4837,mc,1,0,1,1,0,1,0,10,106,1,4804.93,travel,1,1
visa_13.9,visa,1,1,0,1,1,0,0,12,71,0,4956.87,fintech,2,1
visa_12.6.1,visa,1,0,1,0,1,0,0,8,37,2,2569.15,ecommerce,2,1
rupay_ru01,rupay,1,0,1,0,0,0,0,44,82,0,971.53,saas,1,1
mc_4863,mc,1,1,1,1,1,0,0,20,24,1,3135.38,retail,0,1
rupay_1062,rupay,1,1,0,1,0,1,1,32,26,0,6892.27,healthcare,1,1
amex_F24,amex,0,1,1,1,1,0,1,38,58,0,2118.62,saas,2,1
mc_4850,mc,1,1,1,0,1,0,0,28,103,2,11247.99,ecommerce,2,0
mc_4834,mc,1,1,1,1,1,1,0,38,61,4,2674.55,travel,2,0
mc_4850,mc,0,1,0,0,1,1,1,26,102,0,570.31,saas,2,1
visa_13.1,visa,0,1,1,1,1,1,1,43,21,3,10779.53,travel,2,1
mc_4812,mc,1,1,0,1,0,0,0,8,115,1,302.41,saas,2,0
rupay_ru01,rupay,1,0,1,1,1,0,1,16,36,0,1729.17,saas,1,1
visa_12.1,visa,1,0,1,1,1,1,0,9,91,0,315.75,fintech,2,0
rupay_1085,rupay,1,0,0,0,0,0,0,2,25,2,7835.37,fintech,0,0
visa_13.8,visa,1,1,1,0,0,1,0,18,87,2,9038.24,healthcare,0,0
mc_4812,mc,0,1,1,1,0,1,0,3,46,2,2064.43,travel,2,0
rupay_1062,rupay,1,1,1,0,1,0,0,17,115,0,1464.03,saas,2,1
rupay_1065,rupay,1,0,1,1,0,1,0,39,41,0,6751.81,fintech,2,1
visa_13.6,visa,0,1,0,1,1,1,0,4,20,0,23408.07,retail,2,1
rupay_1085,rupay,1,1,1,1,0,0,0,1,69,0,1217.04,ecommerce,0,0
rupay_1065,rupay,1,1,1,0,1,0,1,22,66,1,9282.53,ecommerce,2,1
rupay_1062,rupay,1,1,1,0,1,1,1,37,2,1,9074.07,ecommerce,2,1
disc_RG,disc,0,0,1,0,0,1,1,16,4,1,4598.95,retail,1,1
mc_4863,mc,1,0,0,0,0,1,1,33,100,0,2595.77,fintech,2,1
amex_C08,amex,1,0,1,0,0,0,1,44,103,0,8550.89,fintech,1,0
mc_4812,mc,1,1,1,0,0,1,1,38,77,0,8798.05,healthcare,2,1
disc_UA,disc,0,1,0,1,1,1,0,3,30,0,12276.14,fintech,1,1
visa_10.3,visa,1,1,1,1,0,1,1,35,55,0,249.64,fintech,2,1
visa_12.5,visa,0,0,0,1,0,0,0,10,56,0,3685.51,healthcare,0,1
rupay_ru02,rupay,1,1,1,0,0,1,0,43,60,1,17514.35,ecommerce,2,1
mc_4870,mc,1,0,1,1,0,0,1,30,114,0,1617.25,fintech,2,1
rupay_1085,rupay,0,0,1,0,1,0,0,19,87,4,8099.99,saas,2,1
mc_4841,mc,1,1,0,0,0,1,0,16,23,0,1666.99,fintech,0,0
mc_4808,mc,1,1,1,1,1,0,0,33,107,1,558.73,healthcare,2,1
amex_M49,amex,0,1,1,1,0,1,1,42,88,1,10263.77,healthcare,2,1
rupay_1062,rupay,1,1,1,0,0,0,1,14,22,3,4977.93,ecommerce,1,0
visa_11.3,visa,0,1,1,1,0,0,1,34,51,4,1170.35,travel,2,1
mc_4850,mc,1,0,1,0,1,0,0,12,5,5,2833.57,retail,2,0
mc_4808,mc,0,1,1,1,0,0,0,24,99,0,44259.0,ecommerce,2,1
rupay_ru02,rupay,0,0,1,1,1,0,0,32,64,0,2605.17,travel,0,0
disc_AA,disc,0,1,0,0,1,0,0,26,18,0,11848.07,saas,1,1
rupay_ru01,rupay,1,0,1,0,0,1,1,40,116,0,13543.62,travel,1,1
visa_12.5,visa,1,0,1,0,0,0,0,31,33,0,4182.05,saas,0,0
disc_IC,disc,1,1,1,0,0,0,0,5,52,0,5023.02,ecommerce,0,0
mc_4863,mc,1,0,1,0,0,0,1,5,13,0,7587.43,retail,0,1
visa_12.6.1,visa,1,0,1,1,0,0,1,20,31,0,10724.99,travel,2,1
amex_P05,amex,1,0,0,1,0,0,1,32,88,0,4846.46,travel,0,0
visa_12.1,visa,1,0,0,0,1,0,0,16,41,2,13065.98,saas,2,1
mc_4855,mc,1,1,1,1,0,0,1,15,49,0,1802.29,saas,1,1
mc_4853,mc,1,1,1,1,1,0,1,33,103,1,7191.96,retail,2,1
amex_C14,amex,0,0,0,0,0,0,1,24,85,0,12156.08,ecommerce,2,1
visa_13.9,visa,1,1,1,0,0,0,0,21,50,0,2707.08,saas,2,1
visa_13.1,visa,1,1,0,1,1,0,0,39,97,1,23348.16,saas,1,1
amex_R13,amex,1,1,0,0,0,1,0,31,29,0,1673.18,retail,2,1
mc_4855,mc,1,1,0,0,0,1,0,18,37,1,8704.68,healthcare,1,1
disc_AA,disc,1,0,1,1,0,1,1,39,100,1,1078.75,travel,1,0
mc_4834,mc,0,1,0,1,0,0,1,22,50,0,15248.45,fintech,2,1
mc_4870,mc,1,0,0,1,1,0,0,10,99,8,1637.85,saas,2,1
rupay_1062,rupay,1,0,1,0,0,1,1,22,21,0,2966.85,fintech,0,0
visa_13.3,visa,1,1,1,1,1,0,0,33,72,1,548.41,travel,2,1
rupay_1085,rupay,1,1,1,1,0,0,0,17,96,0,28183.69,fintech,0,0
visa_13.7,visa,0,0,1,1,0,0,1,34,40,4,9519.36,fintech,2,0
visa_11.1,visa,1,0,1,1,1,0,1,22,106,0,23730.06,saas,2,0
visa_13.9,visa,1,1,1,1,0,0,0,5,97,2,1432.34,saas,2,0
mc_4837,mc,1,1,0,0,0,0,0,14,53,0,34212.05,healthcare,1,1
rupay_1062,rupay,1,0,0,1,0,0,1,11,104,3,18052.5,retail,0,0
amex_R13,amex,1,1,0,0,1,0,1,14,108,1,17895.6,retail,2,0
visa_13.7,visa,1,1,1,1,1,0,1,10,83,3,1462.63,ecommerce,2,0
disc_DP,disc,0,1,0,1,0,0,0,9,111,0,6477.61,fintech,2,0
mc_4855,mc,0,1,1,0,0,1,0,27,1,1,1960.62,fintech,1,1
mc_4834,mc,0,1,0,1,0,0,1,20,114,3,3548.56,fintech,2,0
visa_10.4,visa,0,1,0,1,0,1,0,37,91,0,3706.2,fintech,1,1
rupay_1085,rupay,0,0,1,0,0,0,0,13,21,0,805.15,travel,0,1
rupay_ru01,rupay,0,1,1,1,0,0,0,11,12,3,2269.08,travel,2,1
disc_AP,disc,1,1,1,1,0,0,1,30,12,0,8390.46,ecommerce,1,1
rupay_1062,rupay,0,1,1,1,1,0,1,39,12,0,1388.95,saas,2,1
rupay_1062,rupay,1,1,0,0,0,0,1,44,17,0,8041.57,fintech,1,0
visa_13.1,visa,0,0,1,1,1,0,0,32,112,1,6068.51,healthcare,0,0
rupay_1085,rupay,1,0,1,1,0,0,1,39,71,1,6618.03,ecommerce,0,0
rupay_ru01,rupay,1,0,1,1,1,0,1,27,112,0,20181.53,travel,1,1
mc_4855,mc,1,0,1,0,1,0,0,38,53,0,11129.96,retail,0,0
visa_13.9,visa,1,1,1,1,1,1,1,15,96,0,17574.27,retail,2,1
visa_13.7,visa,1,0,1,0,0,1,0,22,31,4,17171.88,saas,2,1
mc_4837,mc,0,0,1,1,0,0,0,8,20,0,7336.42,saas,1,1
mc_4812,mc,0,1,1,1,1,1,0,23,46,1,616.14,fintech,2,1
rupay_1065,rupay,1,0,0,0,1,1,0,18,45,0,685.3,retail,2,1
amex_M49,amex,0,0,0,0,1,1,1,37,17,0,6109.22,retail,0,0
visa_13.1,visa,1,1,1,1,0,0,1,43,39,0,2694.27,travel,1,1
visa_13.9,visa,0,1,1,1,1,0,0,42,81,5,7585.53,travel,2,1
disc_AA,disc,0,1,1,1,1,0,0,37,39,0,16678.72,saas,2,1
visa_10.1,visa,1,0,1,0,0,0,1,4,75,0,25807.88,retail,2,0
rupay_ru01,rupay,0,0,0,1,0,1,0,11,88,0,2092.18,retail,1,1
amex_C14,amex,0,1,1,0,1,1,0,28,30,0,820.41,retail,2,1
mc_4870,mc,1,1,1,1,0,0,0,18,105,1,3749.27,ecommerce,2,1
visa_12.6.1,visa,0,0,1,1,0,0,0,36,6,1,6669.95,travel,2,1
mc_4808,mc,1,0,1,1,1,0,1,16,120,0,3802.53,ecommerce,2,1
mc_4850,mc,0,0,0,1,1,0,0,33,5,0,12604.77,healthcare,2,1
mc_4812,mc,1,1,0,0,0,0,0,29,43,1,6199.64,healthcare,2,1
mc_4855,mc,1,0,1,1,0,0,1,43,119,3,11654.63,ecommerce,1,0
visa_12.5,visa,1,1,0,1,0,0,1,38,70,0,6326.63,healthcare,0,1
rupay_1065,rupay,1,0,1,1,1,0,0,33,13,0,8259.33,healthcare,2,1
visa_13.2,visa,0,0,1,1,1,1,0,3,56,0,4329.18,saas,1,1
amex_A02,amex,0,0,0,1,1,0,0,40,84,0,2414.18,ecommerce,2,1
visa_10.3,visa,1,1,1,1,0,1,1,24,68,0,11014.45,saas,2,1
visa_12.5,visa,1,1,0,1,0,0,1,24,77,0,6582.77,travel,0,0
mc_4871,mc,0,1,0,1,1,0,0,28,29,0,704.14,fintech,2,1
rupay_ru02,rupay,1,0,0,1,1,0,0,42,2,0,301.39,travel,0,0
visa_10.3,visa,1,1,0,0,0,0,0,45,68,0,4719.54,healthcare,0,1
visa_10.2,visa,1,1,1,0,0,0,0,37,103,2,4564.3,travel,2,1
mc_4863,mc,1,1,1,0,1,0,0,10,24,0,8835.89,healthcare,0,1
rupay_1065,rupay,1,0,1,1,1,1,1,39,10,8,9194.79,travel,2,0
visa_12.1,visa,0,1,1,1,0,0,0,25,91,2,6894.95,healthcare,2,0
disc_IC,disc,1,1,1,1,0,1,1,14,36,0,17149.08,travel,2,1
visa_11.1,visa,1,0,1,1,0,0,1,29,82,1,1290.63,ecommerce,2,1
mc_4855,mc,1,0,1,1,1,1,1,33,98,0,3339.2,retail,1,1
visa_10.2,visa,1,0,1,1,1,0,0,34,13,1,8007.96,ecommerce,2,1
mc_4841,mc,1,0,0,0,1,0,0,6,30,0,8885.52,travel,1,1
rupay_1065,rupay,1,1,1,0,1,1,1,34,43,2,11117.11,saas,2,0
visa_12.6.1,visa,1,1,1,0,0,1,0,44,8,4,3711.94,fintech,2,1
mc_4808,mc,1,0,1,1,1,1,1,30,73,0,14634.2,retail,2,0
visa_13.6,visa,1,1,0,1,0,0,1,6,63,0,10738.66,healthcare,0,0
disc_UD,disc,1,1,1,0,1,0,0,13,89,0,7003.37,ecommerce,2,1
disc_AA,disc,1,1,1,1,1,0,0,32,54,2,2569.48,travel,2,1
rupay_ru02,rupay,1,1,1,0,1,0,0,16,35,0,5038.12,ecommerce,1,1
amex_M10,amex,0,1,1,0,1,0,0,30,25,0,1880.87,healthcare,2,1
visa_10.3,visa,1,1,1,1,1,1,0,21,76,5,1890.8,saas,2,1
visa_12.6.1,visa,1,1,1,0,1,0,1,27,85,3,16919.87,travel,2,0
mc_4812,mc,0,1,1,0,1,0,0,19,88,4,5257.46,ecommerce,2,0
visa_11.2,visa,0,1,1,0,1,0,0,32,33,2,1274.12,travel,2,1
visa_10.1,visa,0,1,0,1,0,0,1,16,78,0,9148.27,retail,2,1
rupay_1062,rupay,0,1,1,0,1,0,0,14,94,0,8741.54,fintech,2,1
mc_4841,mc,1,0,1,1,0,0,1,25,52,2,416.69,saas,1,0
visa_10.4,visa,1,0,0,0,0,0,0,16,118,0,23585.06,healthcare,0,1
visa_10.5,visa,1,1,0,1,1,1,0,1,91,1,4080.62,fintech,1,0
mc_4853,mc,0,1,1,0,0,0,0,9,41,0,1800.81,travel,1,1
mc_4870,mc,0,1,1,1,1,0,1,9,13,1,5539.35,saas,2,0
visa_13.7,visa,0,1,1,0,0,0,0,44,75,2,2562.72,healthcare,2,0
mc_4870,mc,1,0,0,1,1,0,1,25,99,1,264.41,saas,2,1
visa_10.1,visa,1,0,1,0,0,0,0,33,2,0,18489.74,fintech,2,1
amex_R13,amex,0,1,1,0,0,0,0,34,2,0,1716.17,fintech,2,0
mc_4850,mc,1,0,1,1,0,0,1,26,81,0,2485.21,travel,2,1
mc_4853,mc,1,1,1,1,0,0,0,27,60,0,11384.84,retail,1,1
mc_4841,mc,1,1,1,0,1,0,1,12,53,8,44605.96,saas,2,0
visa_13.2,visa,1,1,1,1,1,1,0,3,114,1,1480.1,travel,1,0
rupay_ru01,rupay,1,1,1,0,0,1,0,22,24,1,788.24,saas,1,1
rupay_ru02,rupay,1,1,1,0,1,0,0,23,32,0,20084.78,fintech,1,1
visa_13.4,visa,0,0,0,0,0,0,0,35,15,2,2078.05,retail,2,0
mc_4871,mc,1,0,1,0,1,0,1,43,15,1,2814.26,saas,2,1
rupay_ru01,rupay,1,0,1,1,1,0,0,14,92,0,18927.82,ecommerce,1,1
rupay_1065,rupay,1,0,1,1,1,0,0,36,106,0,31997.25,retail,2,1
visa_11.1,visa,1,1,1,1,0,0,0,8,99,0,11431.56,retail,2,1
rupay_1062,rupay,0,0,1,1,0,0,1,26,103,0,1055.76,healthcare,0,1
amex_A02,amex,1,1,1,1,1,0,0,45,40,3,12272.71,healthcare,2,0
visa_13.1,visa,1,1,1,1,1,0,0,26,86,0,15741.96,retail,1,1
mc_4855,mc,1,1,1,1,1,0,1,28,60,0,9622.7,saas,1,1
